0,5.197211155378486
1,4.420318725099602
2,5.4282868525896415
3,5.416334661354582
4,5.388446215139442
5,5.079681274900398
6,5.623505976095617
7,6.49003984063745
8,7.344621513944223
9,8.51195219123506
10,10.087649402390438
11,11.254980079681275
12,11.729083665338646
13,10.657370517928287
14,9.52788844621514
15,8.119521912350598
16,7.272908366533865
17,7.203187250996016
18,6.5936254980079685
19,6.328685258964144
20,5.918326693227091
21,5.51593625498008
22,5.49203187250996
23,5.657370517928287
24,6.075697211155378
25,6.330677290836653
26,7.0199203187251
27,7.4282868525896415
28,7.944223107569721
29,8.772908366533864
30,9.205179282868526
31,9.627490039840637
32,9.157370517928287
33,8.928286852589641
34,8.55378486055777
35,8.07569721115538
36,7.768924302788845
37,7.396414342629482
38,6.862549800796812
39,6.549800796812749
40,6.286852589641434
41,6.139442231075697
42,6.151394422310757
43,6.288844621513944
44,6.567729083665339
45,6.860557768924303
46,7.0717131474103585
47,7.5
48,8.0
49,8.450199203187251
50,9.065737051792828
51,9.428286852589641
52,10.01394422310757
53,10.408366533864541
54,10.792828685258964
55,11.302788844621514
56,11.264940239043824
57,11.52788844621514
58,11.663346613545817
59,11.605577689243027
60,11.880478087649402
61,12.256972111553784
62,12.103585657370518
63,12.374501992031872
64,12.741035856573705
65,12.587649402390438
66,12.776892430278885
67,12.764940239043824
68,13.260956175298805
69,13.101593625498008
70,13.400398406374501
71,13.474103585657371
72,13.796812749003983
73,14.304780876494023
74,14.705179282868526
75,14.834661354581673
76,14.595617529880478
77,15.129482071713147
78,15.304780876494023
79,15.290836653386455
80,15.296812749003983
81,15.326693227091633
82,14.729083665338646
83,14.850597609561753
84,14.904382470119522
85,14.725099601593625
86,14.617529880478088
87,14.687250996015937
88,14.49800796812749
89,14.147410358565738
90,14.348605577689243
91,14.533864541832669
92,14.358565737051793
93,14.52988047808765
94,14.643426294820717
95,14.444223107569721
96,14.557768924302788
97,14.125498007968128
98,14.00597609561753
99,14.139442231075698
100,13.872509960159363
101,13.926294820717132
102,13.436254980079681
103,13.48804780876494
104,13.406374501992032
105,12.912350597609562
106,13.191235059760956
107,13.047808764940239
108,13.56175298804781
109,13.181274900398407
110,13.404382470119522
111,13.705179282868526
112,13.950199203187251
113,13.197211155378486
114,13.105577689243027
115,13.177290836653386
116,13.127490039840637
117,13.639442231075698
118,14.157370517928287
119,13.9800796812749
120,14.45617529880478
121,14.782868525896415
122,14.659362549800797
123,14.715139442231076
124,14.350597609561753
125,14.197211155378486
126,14.44820717131474
127,14.43227091633466
128,14.661354581673306
129,14.581673306772908
130,14.888446215139442
131,15.085657370517929
132,14.661354581673306
133,14.51394422310757
134,14.679282868525897
135,14.185258964143426
136,13.615537848605578
137,13.894422310756973
138,13.58366533864542
139,13.866533864541832
140,13.667330677290837
141,13.087649402390438
142,12.882470119521912
143,13.619521912350598
144,13.105788423153692
145,13.461077844311378
146,13.229540918163673
147,13.578842315369261
148,13.510978043912175
149,12.836327345309382
150,12.636726546906187
151,12.359281437125748
152,12.62874251497006
153,12.55688622754491
154,12.574
155,12.458917835671343
156,11.969939879759519
157,12.072144288577155
158,12.014084507042254
159,12.570564516129032
160,12.425403225806452
161,12.375
162,12.221095334685598
163,12.713995943204868
164,12.190669371196755
165,11.943204868154158
166,11.203252032520325
167,11.3130081300813
168,11.131147540983607
169,10.903490759753593
170,11.597535934291582
171,11.55441478439425
172,11.189690721649484
173,11.391752577319588
174,11.402061855670103
175,11.086776859504132
176,10.863354037267081
177,11.192946058091286
178,11.225469728601253
179,11.156576200417536
180,11.048016701461378
181,10.817226890756302
182,10.963829787234042
183,10.754310344827585
184,10.88183807439825
185,10.711159737417944
186,10.817180616740089
187,10.448123620309051
188,11.120181405895691
189,11.215277777777779
190,10.870283018867925
191,10.77536231884058
192,10.361179361179362
193,10.572519083969466
194,10.548051948051947
195,10.657681940700808
196,10.709859154929578
197,10.785923753665688
198,10.966360856269112
199,11.152380952380952
200,10.822950819672132
201,10.267123287671232
202,9.985663082437275
203,9.893536121673003
204,9.649402390438247
205,10.472340425531915
206,11.126696832579185
207,10.938095238095238
208,10.609756097560975
209,10.454545454545455
210,10.222857142857142
211,10.84967320261438
212,10.883561643835616
213,10.038167938931299
214,9.422764227642276
215,9.916666666666666
216,10.2
217,10.736842105263158
218,10.43661971830986
219,10.359375
220,10.19672131147541
221,9.654545454545454
222,8.867924528301886
223,8.777777777777779
224,8.578947368421053
225,8.11111111111111
226,8.428571428571429
227,9.0
228,9.318181818181818
229,7.619047619047619
230,8.0
231,8.8125
232,9.0
233,10.4
234,10.8
235,12.133333333333333
236,12.384615384615385
237,13.461538461538462
